1.617076326e-05	1.617076326e-05	0.463793661061	1.617076326e-05	0.521038163001	0.00616106080207	1.617076326e-05	0.00179495472186	1.617076326e-05	0.00713130659767	
5.03271263211e-05	5.03271263211e-05	0.222496225466	5.03271263211e-05	5.03271263211e-05	5.03271263211e-05	5.03271263211e-05	0.0221942627076	5.03271263211e-05	0.754957221943	
0.0269253731343	0.0257313432836	0.579164179104	0.0054328358209	0.00065671641791	0.117074626866	5.97014925373e-05	5.97014925373e-05	0.202447761194	0.042447761194	
0.00507246376812	0.0104284814115	0.452457466919	0.411814744802	0.00160680529301	0.0879332073094	3.15059861374e-05	3.15059861374e-05	0.00601764335224	0.0246061751733	
0.0572586206897	1.72413793103e-05	0.513637931034	0.0139827586207	0.031224137931	0.0163965517241	0.335534482759	1.72413793103e-05	0.0319137931034	1.72413793103e-05	
0.022610619469	4.42477876106e-05	0.604469026549	4.42477876106e-05	0.0646460176991	0.038982300885	4.42477876106e-05	4.42477876106e-05	0.268628318584	0.000486725663717	
0.330153203343	0.118454038997	0.502158774373	6.96378830084e-05	0.00146239554318	0.0230501392758	6.96378830084e-05	6.96378830084e-05	0.0244428969359	6.96378830084e-05	
4.43066016837e-05	4.43066016837e-05	0.419184758529	0.551218431546	0.023526805494	4.43066016837e-05	4.43066016837e-05	4.43066016837e-05	4.43066016837e-05	0.00580416482056	
0.0248932038835	3.88349514563e-05	0.470718446602	3.88349514563e-05	3.88349514563e-05	0.501009708738	0.00120388349515	0.00198058252427	3.88349514563e-05	3.88349514563e-05	
2.76243093923e-05	0.28317679558	0.582624309392	0.00085635359116	0.00997237569061	0.0116298342541	2.76243093923e-05	0.0712983425414	2.76243093923e-05	0.0403591160221	
0.233553299492	0.0051269035533	0.571624365482	0.019847715736	0.00106598984772	5.07614213198e-05	0.000558375634518	0.0701015228426	0.00360406091371	0.0944670050761	
4.16840350146e-05	0.0158816173406	0.601959149646	4.16840350146e-05	4.16840350146e-05	0.0375573155481	4.16840350146e-05	0.336015006253	0.00546060858691	0.00295956648604	
5.68828213879e-05	5.68828213879e-05	0.332252559727	5.68828213879e-05	5.68828213879e-05	0.0575085324232	5.68828213879e-05	0.608134243458	5.68828213879e-05	0.00176336746303	
4.38788942519e-05	0.00794207985959	0.599429574375	0.000921456779289	4.38788942519e-05	0.0373409390083	4.38788942519e-05	0.0250548486178	0.0162790697674	0.31290039491	
4.42673749447e-05	0.0221779548473	0.38030101815	0.000486941124391	0.517972554228	0.0181938911023	0.000486941124391	4.42673749447e-05	4.42673749447e-05	0.0602478972997	
0.408621268031	3.35457900034e-05	0.550184501845	3.35457900034e-05	3.35457900034e-05	0.0386112042939	3.35457900034e-05	3.35457900034e-05	0.00238175109024	3.35457900034e-05	
0.0328318108544	5.37345513165e-05	0.528801719506	0.0188608275121	0.0306824288017	0.0145620634068	0.226276195594	0.0693713057496	0.0774314884471	0.00112842557765	
0.178372881356	6.77966101695e-05	0.512610169492	6.77966101695e-05	0.0237966101695	0.0441355932203	0.175661016949	6.77966101695e-05	0.0570169491525	0.00820338983051	
0.00110629067245	2.16919739696e-05	0.465097613883	0.000238611713666	2.16919739696e-05	0.125618221258	0.000889370932755	0.390694143167	0.0097830802603	0.00652928416486	
5.70450656018e-05	5.70450656018e-05	0.175755847119	5.70450656018e-05	5.70450656018e-05	5.70450656018e-05	5.70450656018e-05	5.70450656018e-05	5.70450656018e-05	0.823787792356	
0.246732954545	0.00194128787879	0.531770833333	4.73484848485e-05	0.0180397727273	0.111316287879	4.73484848485e-05	4.73484848485e-05	0.0327178030303	0.0573390151515	
3.2195750161e-05	3.2195750161e-05	0.469446233097	0.0193496458467	0.0219253058596	0.223470701867	3.2195750161e-05	3.2195750161e-05	0.265647134578	3.2195750161e-05	
4.80769230769e-05	4.80769230769e-05	0.514951923077	0.275528846154	0.0452403846154	0.0279326923077	4.80769230769e-05	0.0909134615385	0.0111057692308	0.0341826923077	
