第0类：
		sugar	0.125504497933
		blood	0.108485290542
		insulin	0.0282518842694
		eat	0.0233892535862
		take	0.0194991490396
		level	0.018526622903
		eating	0.0160953075614
		day	0.0126914660832
		person	0.0126914660832
		levels	0.0117189399465
		get	0.0102601507416
		fasting	0.0102601507416
		metformin	0.0102601507416
		hours	0.0102601507416
		diabetic	0.00928762460491
		go	0.00880136153659
		night	0.00880136153659
		test	0.00734257233163
		need	0.00734257233163
		food	0.00685630926331
第1类：
		diabetes	0.135374324672
		get	0.0257782351428
		type	0.024234628248
		eat	0.0206328788269
		im	0.0201183431953
		eating	0.0165165937741
		going	0.0154875225109
		drink	0.0124003087214
		cause	0.0113712374582
		feel	0.0113712374582
		lot	0.0108567018266
		scared	0.010342166195
		people	0.010342166195
		causes	0.010342166195
		dont	0.00931309493182
		know	0.00931309493182
		think	0.00879855930023
		diabetics	0.00879855930023
		day	0.00828402366864
		soda	0.00725495240545
第2类：
		blood	0.114006858349
		sugar	0.0770772883144
		diabetes	0.0359271959905
		test	0.0338169348457
		type	0.0237931944078
		level	0.0195726721182
		fasting	0.0142970192561
		glucose	0.0132418886837
		diabetics	0.0132418886837
		levels	0.0127143233975
		doctor	0.0116591928251
		im	0.0100764969665
		check	0.0095489316803
		a1c	0.00849380110789
		mean	0.00849380110789
		time	0.00796623582168
		years	0.00796623582168
		whats	0.00743867053548
		meter	0.00743867053548
		said	0.00638353996307
第3类：
		diabetes	0.110120805369
		help	0.0333422818792
		get	0.0306577181208
		insulin	0.0226040268456
		please	0.0183087248322
		need	0.0124026845638
		diagnosed	0.0118657718121
		go	0.0113288590604
		feet	0.0113288590604
		think	0.0107919463087
		type	0.00918120805369
		im	0.00918120805369
		pre	0.00864429530201
		someone	0.00810738255034
		treatment	0.00810738255034
		years	0.00757046979866
		anyone	0.00703355704698
		weight	0.00703355704698
		kidney	0.00703355704698
		question	0.00703355704698
第4类：
		diabetes	0.227766482719
		type	0.0877722916062
		symptoms	0.0209700842289
		take	0.0151611966308
		life	0.0151611966308
		get	0.0128376415916
		cause	0.0128376415916
		cure	0.0128376415916
		body	0.0110949753122
		ii	0.00935230903282
		develop	0.00877142027302
		difference	0.00819053151322
		affect	0.00819053151322
		use	0.00819053151322
		go	0.00760964275341
		person	0.00702875399361
		people	0.00702875399361
		signs	0.00702875399361
		reverse	0.00644786523381
		way	0.00644786523381
